Longitude,Latitude,Time
48.66224523300179,44.47180233314872,14:52:26.321537
48.68485161614011,44.45432557573127,14:52:26.321537
48.67057355690672,44.494155812079775,14:52:26.321537
48.649462732978726,44.48513251003935,14:52:26.321537
48.65718250101669,44.439617291511034,14:52:26.321537
48.63987869118801,44.49107862724828,14:52:26.321537
48.67231364807468,44.462646198127295,14:52:26.321537
48.651021782586454,44.437911936672556,14:52:26.321537
48.690660400120635,44.4568923043775,14:52:26.321537
48.68048972454877,44.437528568655544,14:52:26.321537
48.67340530721882,44.47195109546959,14:52:26.321537
48.67435373722559,44.46813060316687,14:52:26.321537
48.67155012954576,44.46150443115505,14:52:26.321537
48.687364570814765,44.461912326775476,14:52:26.321537
48.6652968288006,44.50065930167628,14:52:26.321537
48.66251813309321,44.47336573914254,14:52:26.321537
48.637958460130434,44.478947788265124,14:52:26.321537
48.68089217093064,44.44999339638289,14:52:26.321537
48.691374704676775,44.45664069883822,14:52:26.321537
48.684067064132925,44.45928878253901,14:52:26.321537
48.64334861957838,44.49987228615602,14:52:26.321537
48.68737349785867,44.46226253079964,14:52:26.321537
48.662412641714184,44.465679892106024,14:52:26.321537
48.65334004746731,44.47621882560139,14:52:26.321537
48.67983138768729,44.49781463855414,14:52:26.321537
48.65752512673063,44.49785841930254,14:52:26.321537
48.637164551309304,44.43931690803894,14:52:26.321537
48.684399061745104,44.477360226758016,14:52:26.321537
48.68321808981843,44.46727862643552,14:52:26.321537
48.64570202453247,44.44568538384177,14:52:26.321537
48.654749295401054,44.469846250105846,14:52:26.321537
48.693069309153344,44.46020787162272,14:52:26.321537
48.66537540292074,44.49202105174027,14:52:26.321537
48.659505979134934,44.477422176485206,14:52:26.321537
48.63907260351349,44.45315025728312,14:52:26.321537
48.67264914743733,44.49403357925801,14:52:26.321537
48.65120698028333,44.449473647921494,14:52:26.321537
48.67016250510513,44.44953860713247,14:52:26.321537
48.66350878106816,44.46576291918937,14:52:26.321537
48.64852812228235,44.47757537966278,14:52:26.321537
48.687138606737705,44.4367585504551,14:52:26.321537
48.65934767180083,44.4942881833744,14:52:26.321537
48.649552803962756,44.436400018266006,14:52:26.321537
48.65667160374701,44.48140323404104,14:52:26.321537
48.68756944907012,44.49799078615203,14:52:26.321537
48.65864092617884,44.46691098133227,14:52:26.321537
48.6464780420402,44.48787738524531,14:52:26.321537
48.6849074691458,44.501320896066,14:52:26.321537
48.6377859234222,44.46360327481547,14:52:26.321537
48.667455498026946,44.461934871917464,14:52:26.321537
48.63740317679425,44.49662302277575,14:52:26.321537
48.66842627248646,44.462017377503784,14:52:26.321537
48.68325729995685,44.43685290664708,14:52:26.321537
48.662830121362425,44.47964616792283,14:52:26.321537
48.64101316321541,44.48376978265366,14:52:26.321537
48.640229289765756,44.47945431368443,14:52:26.321537
48.69219848744978,44.47276247242071,14:52:26.321537
48.67464358393209,44.484605028512306,14:52:26.321537
48.67841294001871,44.45507151909229,14:52:26.321537
48.646017214010676,44.4376264915997,14:52:26.321537
48.63889044444712,44.43775387769852,14:52:26.321537
48.64959833619518,44.46273709049857,14:52:26.321537
48.649183462965894,44.43949489829387,14:52:26.321537
48.679803146168396,44.4593462607478,14:52:26.321537
48.65371105202804,44.47758878799931,14:52:26.321537
48.649982573395235,44.454720562324596,14:52:26.321537
48.65829449515481,44.47501279856706,14:52:26.321537
48.6838090334136,44.4627810768544,14:52:26.321537
