Longitude,Latitude,Time
48.69412409721518,44.52581466171447,15:46:00
48.70239598286292,44.51955105337593,16:28:00
48.6976197173141,44.512199315860045,17:10:00
48.71022417377844,44.5087375934603,17:52:00
48.711414348940934,44.50706540554554,18:34:00
48.713959052628944,44.5142353876206,19:16:00
48.70101672171679,44.50949783611666,19:58:00
48.698536255291465,44.5179744183649,20:40:00
48.712999537033326,44.507153702507196,21:22:00
48.70072987323107,44.50692402889224,22:04:00
48.708329177319975,44.50652648262058,22:46:00
48.71247806474399,44.52045513003388,23:28:00
48.69566920481882,44.52218404795051,00:10:00
48.69925905529025,44.50313771928712,00:52:00
48.69444800003213,44.51715983522512,01:34:00
48.70154306910636,44.51593126409569,02:16:00
48.69808446833557,44.52212882280377,02:58:00
48.70336876406259,44.521531871407106,03:40:00
48.70522225834276,44.51502536256698,04:22:00
48.69590582815359,44.50612450092455,05:04:00
48.70539066972707,44.523474363851825,05:46:00
48.701684740665634,44.506336410899074,06:28:00
48.70603401735056,44.515212930460244,07:10:00
48.70993254433761,44.515721152760996,07:52:00
48.70079555393888,44.51102438483843,08:34:00
48.70005122334968,44.519372278024484,09:16:00
48.70285288516243,44.52248338415344,09:58:00
48.69723304553157,44.50417749075726,10:40:00
48.71359017905134,44.510239405708255,11:22:00
48.70763676476357,44.52742624528867,12:04:00
48.71246014103198,44.52309185029308,12:46:00
48.70859282220722,44.52167332682805,13:28:00
48.70423202287106,44.51005792348567,14:10:00
48.69724829782104,44.50863739810632,14:52:00
48.71366869287636,44.518275549614536,15:34:00
48.700426033578275,44.50790858539178,16:16:00
48.71366657711446,44.5262288913657,16:58:00
48.704087537115356,44.517111299586176,17:40:00
48.710833838562344,44.522041270579116,18:22:00
48.7055985365501,44.51636075509973,19:04:00
48.70240193101834,44.51083308384961,19:46:00
48.694320046336564,44.51072702848713,20:28:00
48.70186367386184,44.503960573235304,21:10:00
48.69785255733221,44.52157268204225,21:52:00
48.70718827530093,44.52460071410956,22:34:00
48.7065678666734,44.504540418531576,23:16:00
48.6937774512032,44.523965028691336,23:58:00
48.6998643469992,44.52764701532214,00:40:00
48.694960622780016,44.5245928543636,01:22:00
48.71010975706084,44.51408727744557,02:04:00
48.70876654201533,44.51237931291592,02:46:00
48.711647704528424,44.50696246164713,03:28:00
48.71343156946843,44.50740602323382,04:10:00
48.696738050001095,44.50770555531988,04:52:00
48.69423321981363,44.526554313646365,05:34:00
48.71258912750224,44.521938912723755,06:16:00
48.70820471667141,44.52829099030782,06:58:00
48.70111555251149,44.50366613033425,07:40:00
48.704195184404476,44.515869056814466,08:22:00
48.70126231229802,44.513269952215595,09:04:00
48.69529459013525,44.5230917342248,09:46:00
48.712970089970575,44.52496661695287,10:28:00
48.707592561036584,44.518588277426275,11:10:00
48.7131214348702,44.51199024676193,11:52:00
48.707202402040565,44.51556865184574,12:34:00
48.7063967067079,44.528508263974906,13:16:00
48.70449801102844,44.515467012610344,13:58:00
48.699168249446785,44.50243887890851,14:40:00
48.70134814759442,44.51192630242002,15:22:00
48.70179949681958,44.50959743323676,16:04:00
48.69944921587659,44.50845642089804,16:46:00
48.713495659584204,44.525597501180656,17:28:00
48.71351949156571,44.503850419399214,18:10:00
48.70931235284925,44.50850938314127,18:52:00
48.70996618613812,44.509715836245654,19:34:00
48.69612693683412,44.51381589197192,20:16:00
48.70381513163496,44.523212866731164,20:58:00
48.694488031015815,44.52444675711649,21:40:00
48.70828605165476,44.51797031961163,22:22:00
48.696594545450644,44.52483770794374,23:04:00
48.69320403898768,44.525730083559765,23:46:00
48.71176295546026,44.51559903308,00:28:00
48.713009275201806,44.5164422403257,01:10:00
48.70113012629022,44.50271102314654,01:52:00
48.71278144692574,44.50614816168141,02:34:00
48.69435645431953,44.52709103101371,03:16:00
48.70675533883318,44.50936654478647,03:58:00
48.70273920729824,44.52348263385263,04:40:00
48.709725346107156,44.510309620354604,05:22:00
48.708469379725955,44.527122191271225,06:04:00
48.70698494581414,44.51238024692574,06:46:00
48.71315956161587,44.50687692728996,07:28:00
48.706375923797935,44.521420093357236,08:10:00
48.69330852889512,44.51677172587993,08:52:00
48.70063576939075,44.52034831585545,09:34:00
48.70619443935187,44.507408792352706,10:16:00
48.693787773191026,44.528719572682746,10:58:00
48.70706815988398,44.506772086663645,11:40:00
48.70374117641298,44.50390512923912,12:22:00
48.71014398234867,44.516241429820504,13:04:00
48.7043514438243,44.525718247751044,13:46:00
48.705910262849216,44.51245489500352,14:28:00
48.70026514845263,44.52574049696561,15:10:00
48.69695251993154,44.52878716911852,15:52:00
48.703099995402944,44.52322511201094,16:34:00
48.70692332415696,44.51408211851776,17:16:00
48.698240007264594,44.510316783868014,17:58:00
48.71233931417465,44.50977093091218,18:40:00
48.695875847939355,44.50741394893488,19:22:00
48.69507143145906,44.528280934905624,20:04:00
48.70934276705711,44.526588632560575,20:46:00
48.69410470688693,44.51259144563099,21:28:00
48.705709307872795,44.502222774588816,22:10:00
48.706691432998205,44.52022439735624,22:52:00
48.70732373656952,44.510702284456514,23:34:00
48.69953311245576,44.526184544823415,00:16:00
48.70676479106313,44.522566117408445,00:58:00
48.69712709072735,44.50833155676349,01:40:00
48.6990396380388,44.52105789698515,02:22:00
48.71239852521062,44.527736748704626,03:04:00
48.712627781189944,44.517291942024535,03:46:00
48.69682115177311,44.505636059786,04:28:00
48.711892291884176,44.52168372651654,05:10:00
48.712541583388216,44.50682180143902,05:52:00
48.69422326601543,44.513753529578764,06:34:00
48.711156483045336,44.51466953827686,07:16:00
48.70491695134143,44.50918003564347,07:58:00
48.711338104003104,44.50780255742052,08:40:00
48.6941408872129,44.517900434765444,09:22:00
48.71192941802879,44.528699917703236,10:04:00
48.70379818853471,44.52202162768279,10:46:00
48.71096776280741,44.52194112467604,11:28:00
48.71010993710264,44.509740851298254,12:10:00
48.69493018059973,44.51642358945142,12:52:00
48.70837078948384,44.50701189928384,13:34:00
48.704045173417605,44.512675990931925,14:16:00
48.69914105868129,44.522366933399304,14:58:00
48.69943908064091,44.52163880840266,15:40:00
48.70938382825761,44.511408193525,16:22:00
48.70711037981602,44.51404749817708,17:04:00
48.695180655493914,44.51989787741799,17:46:00
48.71080206083221,44.50431901249571,18:28:00
48.705309793747624,44.50719347597028,19:10:00
48.70945053506956,44.51015497007175,19:52:00
48.70046263352279,44.514832390981084,20:34:00
48.70054323453516,44.51155715208015,21:16:00
48.69789062444948,44.521545495613275,21:58:00
48.71318258773675,44.51220978922774,22:40:00
48.70206968738833,44.502161458706205,23:22:00
48.712368630392135,44.509141770041275,00:04:00
48.71099289371476,44.508277770380744,00:46:00
48.709461240773074,44.526417945463024,01:28:00
48.699436784082216,44.50201685534311,02:10:00
48.69611029589917,44.510272760685716,02:52:00
48.701948420012016,44.524159132956775,03:34:00
48.70864419971789,44.52813326535813,04:16:00
48.693442954771875,44.524575705568445,04:58:00
48.70979754865533,44.5142945780099,05:40:00
48.705918370116976,44.51290050117425,06:22:00
48.71153946327029,44.523239640159005,07:04:00
48.69665237803102,44.5102552128587,07:46:00
48.71317810293829,44.51611838789625,08:28:00
48.711325399903835,44.51961218545695,09:10:00
48.70660651615523,44.5123112859276,09:52:00
48.70599999671335,44.51486958694415,10:34:00
48.70704695553908,44.50671638615194,11:16:00
48.709452073184586,44.502731129262315,11:58:00
48.707648015382986,44.51951917472473,12:40:00
48.69354302838206,44.522050768016456,13:22:00
48.70441707207033,44.52340354455949,14:04:00
48.71174140783842,44.51341404515258,14:46:00
48.703236518908476,44.505940780067746,15:28:00
48.707496281210155,44.518816420110326,16:10:00
48.69374164687011,44.524127816169575,16:52:00
48.69412759793833,44.511030676172325,17:34:00
48.703167472176844,44.502783320436286,18:16:00
48.70780325195973,44.518794579378834,18:58:00
48.69598347777033,44.512955561712296,19:40:00
48.70474013762093,44.50185569935325,20:22:00
48.697934512320735,44.508190521206124,21:04:00
48.70461890343919,44.507203250469345,21:46:00
48.70156253109854,44.51974976319999,22:28:00
48.71373876362856,44.51235921138169,23:10:00
48.69543422296257,44.50972897095629,23:52:00
48.69635714751127,44.52036666829937,00:34:00
48.71395000588375,44.515182833034004,01:16:00
48.695627041964364,44.52654340807723,01:58:00
48.701381196727255,44.50315023802379,02:40:00
48.70024964135917,44.51251434352664,03:22:00
48.69480345890855,44.50264141521132,04:04:00
48.70389233571938,44.522154998167395,04:46:00
48.708634969327214,44.50628633736969,05:28:00
48.7116059985607,44.512372531183665,06:10:00
48.69634763074468,44.526429893573656,06:52:00
48.708635462149005,44.504545266891476,07:34:00
48.70085213521062,44.510232371704326,08:16:00
48.693607748727345,44.51276464387416,08:58:00
48.696166840194884,44.51554968092691,09:40:00
48.70719158939034,44.505523527700355,10:22:00
48.7108059341587,44.52872734673135,11:04:00
48.71085378080195,44.51467904927035,11:46:00
48.70607567913041,44.51411846240178,12:28:00
48.70057351650619,44.51463559100968,13:10:00
48.70418722682704,44.5050094415624,13:52:00
48.709690576237236,44.5039413934748,14:34:00
48.69368412273944,44.52564439637318,15:16:00
48.70158201074604,44.513730408384454,15:58:00
48.69500509918194,44.52194442726222,16:40:00
48.711740902488096,44.519878341806084,17:22:00
48.70672845639675,44.52433044291901,18:04:00
48.70868578150434,44.50932416114388,18:46:00
48.69520106585835,44.50972157685931,19:28:00
48.697819786689756,44.502037323660126,20:10:00
48.702235623462705,44.51675262982467,20:52:00
48.701474025318305,44.5210695379574,21:34:00
48.694819948498285,44.5147778434234,22:16:00
48.711024710462425,44.524483607026724,22:58:00
48.70683326952055,44.50944339324764,23:40:00
48.69809757416648,44.5124419689839,00:22:00
48.69945956179306,44.52681848972297,01:04:00
48.70615872413988,44.51374100453954,01:46:00
48.69716032395733,44.51097552010567,02:28:00
48.70574689384819,44.505880608658494,03:10:00
48.69319000949426,44.50765597841285,03:52:00
48.700678558819746,44.514838164432234,04:34:00
48.708448107917505,44.512297682865,05:16:00
48.69602379415494,44.50478588469323,05:58:00
48.70452311024029,44.52760015842248,06:40:00
48.7022027449745,44.51707756210091,07:22:00
48.69645164706406,44.514889022100895,08:04:00
48.69532956994897,44.51442862017466,08:46:00
48.694418770652554,44.504467963480884,09:28:00
48.70242604422214,44.51085914272239,10:10:00
48.69944714200675,44.50882352347541,10:52:00
48.70689460427988,44.517630844619205,11:34:00
48.70189972827981,44.517871782740905,12:16:00
48.69676073581395,44.51447168165303,12:58:00
48.706138343839264,44.508967164281835,13:40:00
48.710285195600086,44.514940331673834,14:22:00
48.70121899809277,44.51031975009905,15:04:00
48.70975190476076,44.508028919509854,15:46:00
48.69659853669402,44.51338272198128,16:28:00
48.71261413838334,44.51055823962563,17:10:00
48.710232747204394,44.51052479890175,17:52:00
48.7073831847003,44.502968690008515,18:34:00
48.713682960654836,44.51843390968893,19:16:00
48.70294899695182,44.52140944176783,19:58:00
48.70577289357412,44.50370366816821,20:40:00
48.69941984148412,44.52236267259669,21:22:00
48.71241270954757,44.52061917388816,22:04:00
48.70132969987271,44.52030689770176,22:46:00
48.7135114495261,44.52016814029416,23:28:00
48.71179305649861,44.50871797675389,00:10:00
48.701254723673834,44.52238354550081,00:52:00
48.70347586071632,44.512959747296804,01:34:00
48.70606388549179,44.519872403339065,02:16:00
48.69867759385873,44.52504288003264,02:58:00
48.69883411175707,44.502333586721825,03:40:00
48.713695608933165,44.508934634227245,04:22:00
48.707811945714155,44.517323647499545,05:04:00
48.699265959960094,44.514107357639595,05:46:00
48.70139012498753,44.52605226720554,06:28:00
48.69775194945954,44.52389829577496,07:10:00
48.71084345657166,44.50234712474119,07:52:00
48.70597453215541,44.51803242949625,08:34:00
48.70941804280954,44.52879679325841,09:16:00
48.70980003053429,44.51644533451665,09:58:00
48.7015230040539,44.515913804787495,10:40:00
48.69436309705256,44.5148493951311,11:22:00
48.704900715613036,44.51648268484179,12:04:00
48.70328500339836,44.52346279540584,12:46:00
48.70955876698709,44.517515499158264,13:28:00
48.69452112856131,44.51106593915645,14:10:00
48.711763351613016,44.50453302706144,14:52:00
48.71096717975166,44.51451996974895,15:34:00
48.70527713054358,44.51973912244209,16:16:00
48.708139430090604,44.508209165386816,16:58:00
48.704340297743116,44.5241358388142,17:40:00
48.70539406846368,44.52271278145022,18:22:00
48.70439421330878,44.50699359964172,19:04:00
48.703167804430514,44.521170194391274,19:46:00
48.70772785037089,44.50897468678338,20:28:00
48.70102170425738,44.52819004832526,21:10:00
48.694618645267646,44.51453057694017,21:52:00
48.70391553986399,44.50175909562411,22:34:00
48.69721157066364,44.52089417892415,23:16:00
48.69868294959477,44.51826377194577,23:58:00
48.69596392253036,44.50529475363755,00:40:00
48.71047945740075,44.52006131505956,01:22:00
48.71081245209846,44.52874105828223,02:04:00
48.693396999375466,44.51260744288139,02:46:00
48.7130015358835,44.52181408518444,03:28:00
48.694136560488275,44.51814464005409,04:10:00
48.69861836522089,44.51584008186053,04:52:00
48.693082824740266,44.502324784889105,05:34:00
48.695556861699465,44.522339654212935,06:16:00
48.70481166773019,44.51388702329001,06:58:00
48.70713183547697,44.50192418155721,07:40:00
48.696172015670726,44.50651767830964,08:22:00
48.70054275142822,44.51826307993681,09:04:00
48.69429379831145,44.504262730650474,09:46:00
48.7107226159268,44.50663725949217,10:28:00
48.71301941078802,44.52196621133503,11:10:00
48.71294272897332,44.51875328047352,11:52:00
48.70969706415578,44.51175419257122,12:34:00
48.711649987125426,44.526781794963824,13:16:00
48.69961736031412,44.51058644318797,13:58:00
48.707809650147496,44.51214618776676,14:40:00
48.7106700052583,44.50226941152733,15:22:00
48.697231499237816,44.52102722774142,16:04:00
48.69990693280308,44.52867135741109,16:46:00
48.69883849337942,44.528210802379064,17:28:00
48.7057033616623,44.51239422526276,18:10:00
48.71371590852431,44.52676393128222,18:52:00
48.69980561603935,44.517336968713266,19:34:00
48.709943290089065,44.50285094494793,20:16:00
48.695969848290076,44.50676166682676,20:58:00
48.711217369934936,44.51661328787081,21:40:00
48.69519127822158,44.52347709534588,22:22:00
48.71227116096404,44.51633220377749,23:04:00
48.711609421739226,44.5185275242473,23:46:00
48.70656346420493,44.526603719303864,00:28:00
48.69433704765061,44.519075076206,01:10:00
48.70017582027925,44.51257477776258,01:52:00
48.69837475366389,44.50681652477648,02:34:00
48.69699748149234,44.50639600278286,03:16:00
48.71020984325729,44.50968100440971,03:58:00
48.7054933181534,44.51342373776665,04:40:00
48.70329327616413,44.52485279645714,05:22:00
48.71179237265942,44.51571403924394,06:04:00
48.70357125484654,44.52066610040758,06:46:00
48.70304525268252,44.52497217198737,07:28:00
48.705000069305676,44.507220751724496,08:10:00
48.712815931652464,44.5214530972673,08:52:00
48.696601141167925,44.50568130478384,09:34:00
48.701487723657834,44.50737143450401,10:16:00
48.707398218291964,44.51126156008325,10:58:00
48.70308738331391,44.52141674721555,11:40:00
48.70535356233974,44.5272187836614,12:22:00
48.69512294575582,44.51122260304237,13:04:00
48.69895834765853,44.516779604067075,13:46:00
48.709484056268295,44.51892213518579,14:28:00
48.70695301800878,44.510375530023,15:10:00
48.69506227918529,44.50348137320755,15:52:00
48.706294814947924,44.51287022494175,16:34:00
48.705898534780566,44.52194199565902,17:16:00
48.70603477982648,44.510637479680874,17:58:00
48.71296518473587,44.505656853467684,18:40:00
48.69827662184416,44.51286302972545,19:22:00
48.70273409477284,44.503622931102626,20:04:00
48.70636878762978,44.52126973141757,20:46:00
48.712231194218994,44.515301545146905,21:28:00
48.69487970420419,44.51869996641508,22:10:00
48.696943346122275,44.50841301652934,22:52:00
48.71002652213183,44.525531571389635,23:34:00
48.696607508912386,44.5029804208548,00:16:00
48.71316467084909,44.52088537523414,00:58:00
48.706176455688954,44.502773716288914,01:40:00
48.71386958779977,44.50732163058145,02:22:00
48.697348616436585,44.528808217608464,03:04:00
48.69393098884873,44.52841526517618,03:46:00
48.694885949476785,44.52775473242148,04:28:00
48.702517371435185,44.512059482008695,05:10:00
48.69541168385416,44.52785071970516,05:52:00
48.70709462956954,44.51271655087344,06:34:00
48.70454235280732,44.51410278727149,07:16:00
48.70557573071432,44.52257540822606,07:58:00
48.709622055953425,44.527383196712464,08:40:00
48.695277422510074,44.510616159071546,09:22:00
48.701602752831135,44.52497367219514,10:04:00
48.71064844041034,44.523320430969584,10:46:00
48.69751073068324,44.521830874888735,11:28:00
48.71020291186058,44.515156500697536,12:10:00
48.69369961365154,44.51103802347757,12:52:00
48.70770613349823,44.52786515261626,13:34:00
48.71002466438846,44.502656510130336,14:16:00
48.69478984209818,44.51783212442689,14:58:00
48.70377036566474,44.5208581689234,15:40:00
48.70068437532836,44.52032395186562,16:22:00
48.697648931988454,44.52778789686391,17:04:00
48.711760624572186,44.51374522353304,17:46:00
48.70908773196744,44.51196316588425,18:28:00
48.70270449366444,44.514047030559155,19:10:00
48.69432429808498,44.52090276896502,19:52:00
48.70655794895972,44.52789628763755,20:34:00
48.6940633443338,44.51333391238836,21:16:00
48.706753564097085,44.522826599538725,21:58:00
48.70714446477545,44.50232940677487,22:40:00
48.710049597586085,44.52452461229152,23:22:00
48.699230499317004,44.51704501263579,00:04:00
48.69351417614242,44.51774965283625,00:46:00
48.70826675426906,44.52031220410403,01:28:00
48.6976408683749,44.504753703050824,02:10:00
48.70152030039569,44.51662225903917,02:52:00
48.71095706542048,44.52655079698406,03:34:00
48.699272911299694,44.510642313743695,04:16:00
48.71146573279319,44.50445736986564,04:58:00
48.70594113010084,44.504029974642634,05:40:00
48.70868141832505,44.505871190861775,06:22:00
48.69873291539262,44.5266486326174,07:04:00
48.69876582783605,44.520098232596546,07:46:00
48.69924663547913,44.51548504601837,08:28:00
48.70448090443663,44.52824471892721,09:10:00
48.71381673763183,44.527213258868194,09:52:00
48.710488315820804,44.5276602788539,10:34:00
48.70121729372716,44.52180005143641,11:16:00
48.699443512806745,44.51778274695985,11:58:00
48.71067253856461,44.528208997315524,12:40:00
48.70691128597495,44.52397819792739,13:22:00
48.704396161738416,44.51360761287741,14:04:00
48.70551424588229,44.50563170269408,14:46:00
48.69905656830176,44.50798298955196,15:28:00
48.693709424454546,44.51004871706965,16:10:00
48.70291613153877,44.50387513731838,16:52:00
48.70998531531788,44.52625112236915,17:34:00
48.70446917244447,44.51158876841597,18:16:00
48.69701512693961,44.508332559933415,18:58:00
48.6933394026757,44.519245972678554,19:40:00
48.69817063898811,44.50299634371505,20:22:00
48.700654315288865,44.51439106152791,21:04:00
